customer_id,name,gender,age,city,signup_date,referral_source
CUST04447,Farhan Toor,Female,39,Nashik,2020-07-04,TV Ad
CUST04448,Avi Deol,Male,39,Nashik,2021-06-18,Email Campaign
CUST04449,Rohan Lad,Female,51,Ludhiana,2024-03-13,Newspaper Ad
CUST04450,Jagdish Bora,Female,44,Ahmedabad,2021-01-04,Google Ads
CUST04451,Faras Madan,Female,61,Delhi,2024-12-30,Email Campaign
CUST04452,Wishi Dugar,Male,23,Nagpur,2020-03-16,TV Ad
CUST04453,Yashoda Mitra,Male,33,Bengaluru,2022-10-02,Instagram
CUST04454,Jonathan Sane,Female,40,Agra,2021-05-27,Friend Referral
CUST04455,Yashasvi Sood,Female,40,Lucknow,2023-03-11,Email Campaign
CUST04456,Tristan Yogi,Female,35,Pimpri-Chinchwad,2023-11-23,TV Ad
CUST04457,Nathaniel Sha,Male,42,Indore,2021-05-20,Google Ads
CUST04458,Yuvraj Chahal,Male,60,Indore,2021-07-17,Google Ads
CUST04459,Sanaya Ramesh,Female,27,Ghaziabad,2022-05-01,Facebook
CUST04460,Mitali Arya,Male,35,Indore,2023-12-08,Friend Referral
CUST04461,Hritik Mohan,Female,20,Delhi,2020-06-12,Email Campaign
CUST04462,Aachal Basak,Male,25,Thane,2020-02-09,Facebook
CUST04463,Yahvi Jha,Female,35,Ludhiana,2020-09-12,Email Campaign
CUST04464,Kavya Choudhry,Male,44,Pimpri-Chinchwad,2024-04-18,Facebook
CUST04465,Lopa Choudhury,Female,62,Kolkata,2023-02-06,Facebook
CUST04466,Balendra Cherian,Female,50,Ahmedabad,2022-10-13,Newspaper Ad
CUST04467,Yasti Wable,Male,41,Ludhiana,2023-05-03,Friend Referral
CUST04468,Yachana Seth,Male,32,Ghaziabad,2020-03-20,Direct Visit
CUST04469,Ojas Saini,Female,38,Kanpur,2021-07-12,Google Ads
CUST04470,Priya Kala,Male,62,Patna,2021-02-24,TV Ad
CUST04471,Wriddhish Nadig,Male,30,Pimpri-Chinchwad,2020-02-16,Instagram
CUST04472,Mohammed Babu,Female,27,Mumbai,2022-09-04,Google Ads
CUST04473,Aarna Mammen,Female,20,Pune,2022-01-03,Facebook
CUST04474,Darpan Chaudhry,Female,34,Nagpur,2020-04-10,Email Campaign
CUST04475,Rushil Sankaran,Male,34,Kanpur,2024-08-05,TV Ad
CUST04476,Lakshmi Bumb,Male,41,Vadodara,2023-05-03,Newspaper Ad
CUST04477,Samesh Lata,Male,19,Nagpur,2021-05-30,Facebook
CUST04478,Lakshmi Rana,Male,52,Bengaluru,2020-10-26,Instagram
CUST04479,Yahvi Ramaswamy,Male,53,Chennai,2021-05-08,Email Campaign
CUST04480,Upkaar Sha,Female,65,Nagpur,2024-06-15,Facebook
CUST04481,Wyatt Dua,Female,57,Hyderabad,2024-08-30,TV Ad
CUST04482,Jagrati Comar,Male,18,Lucknow,2024-02-05,Instagram
CUST04483,Ayaan Karan,Male,60,Agra,2022-12-08,Email Campaign
CUST04484,Pranav Bhavsar,Male,21,Ludhiana,2022-11-06,Friend Referral
CUST04485,Veer Patla,Male,26,Ahmedabad,2021-12-11,Direct Visit
CUST04486,Charita Ram,Male,46,Indore,2023-02-14,Direct Visit
CUST04487,Gunbir Tripathi,Male,58,Kolkata,2022-12-31,Direct Visit
CUST04488,Alexander Mammen,Female,22,Agra,2023-09-29,Instagram
CUST04489,Kai Choudhary,Female,64,Bhopal,2021-02-13,Google Ads
CUST04490,Harinakshi Karnik,Female,25,Hyderabad,2023-11-08,Direct Visit
CUST04491,Caleb Mander,Male,38,Mumbai,2020-08-15,Google Ads
CUST04492,Bhavika Mishra,Female,47,Pimpri-Chinchwad,2023-06-15,Newspaper Ad
CUST04493,Ronith Ravi,Female,21,Pimpri-Chinchwad,2020-05-06,Newspaper Ad
CUST04494,Sai Palla,Female,20,Pune,2023-06-07,Google Ads
CUST04495,Daniel Cherian,Female,45,Mumbai,2023-01-25,Direct Visit
CUST04496,Shivansh Mander,Male,20,Nagpur,2021-04-18,Friend Referral
CUST04497,Nikita Sem,Female,65,Bhopal,2024-07-23,Google Ads
CUST04498,Nandini Cherian,Female,39,Pimpri-Chinchwad,2020-02-17,Direct Visit
CUST04499,Sai Rau,Female,63,Ahmedabad,2021-06-27,Google Ads
CUST04500,Ekta Setty,Male,22,Pune,2020-09-17,Google Ads
CUST04501,Baljiwan Baria,Male,52,Pune,2021-07-19,Friend Referral
CUST04502,Nimrat Kale,Male,56,Mumbai,2023-01-23,TV Ad
CUST04503,Ranveer Koshy,Male,41,Patna,2024-07-07,Newspaper Ad
CUST04504,Nitesh Chauhan,Male,62,Ludhiana,2024-03-29,Email Campaign
CUST04505,Tanish Kara,Male,18,Hyderabad,2020-06-03,Facebook
CUST04506,Maya Prashad,Female,21,Mumbai,2024-06-06,Email Campaign
CUST04507,Gauri Sangha,Male,45,Bhopal,2020-09-08,TV Ad
CUST04508,Januja Shetty,Male,24,Ahmedabad,2022-01-07,TV Ad
CUST04509,Advika Dugar,Female,63,Thane,2020-11-03,Direct Visit
CUST04510,Irya Vala,Male,26,Visakhapatnam,2021-02-19,Friend Referral
CUST04511,Yashawini Bhandari,Female,21,Ghaziabad,2020-11-01,Instagram
CUST04512,Ekiya Hari,Male,59,Agra,2020-05-22,Direct Visit
CUST04513,Saksham Krish,Female,44,Indore,2020-02-14,Google Ads
CUST04514,Aadhya Issac,Male,28,Nashik,2022-03-09,Google Ads
CUST04515,Chanchal Bedi,Female,40,Lucknow,2023-07-09,Friend Referral
CUST04516,Udarsh Dhawan,Female,28,Mumbai,2023-12-01,Email Campaign
CUST04517,Zayan Dugal,Male,47,Agra,2021-09-24,Friend Referral
CUST04518,Aayush Mukhopadhyay,Male,55,Nashik,2021-07-04,Instagram
CUST04519,Caleb Manda,Female,26,Nashik,2022-12-13,Facebook
CUST04520,Jacob Dhawan,Male,45,Nagpur,2024-05-31,Facebook
CUST04521,Kevin Jhaveri,Male,38,Bhopal,2020-11-26,Facebook
CUST04522,Gabriel Karnik,Male,25,Ahmedabad,2024-05-24,TV Ad
CUST04523,Bimala Vala,Male,42,Kanpur,2020-02-07,Email Campaign
CUST04524,Lajita Sachdev,Male,35,Agra,2020-05-14,Google Ads
CUST04525,Riya Dubey,Female,52,Ahmedabad,2020-10-19,Email Campaign
CUST04526,Shaurya Kumar,Female,45,Delhi,2024-02-04,Newspaper Ad
CUST04527,Udant Nadkarni,Male,38,Kanpur,2022-07-20,Facebook
CUST04528,Abha Issac,Female,22,Pimpri-Chinchwad,2023-07-16,Facebook
CUST04529,Robert Sankar,Male,59,Delhi,2023-05-24,Direct Visit
CUST04530,Matthew Jayaraman,Male,22,Bengaluru,2022-11-26,Friend Referral
CUST04531,Sachi Prakash,Female,32,Pune,2022-03-31,Google Ads
CUST04532,Falguni Kant,Female,35,Pune,2022-06-05,Direct Visit
CUST04533,Warhi Pant,Male,43,Indore,2024-01-24,Instagram
CUST04534,Qasim Pau,Male,48,Chennai,2022-04-18,Newspaper Ad
CUST04535,Meera Ganguly,Female,48,Kolkata,2021-07-05,TV Ad
CUST04536,Yuvraj Bedi,Female,45,Indore,2020-09-29,Direct Visit
CUST04537,Vrinda Dube,Female,30,Nashik,2023-03-14,TV Ad
CUST04538,Vedika Thaker,Female,31,Ludhiana,2022-04-01,Newspaper Ad
CUST04539,Ayush Venkatesh,Male,25,Visakhapatnam,2023-03-28,Friend Referral
CUST04540,Nachiket Prabhu,Female,42,Mumbai,2022-12-19,Friend Referral
CUST04541,Theodore Virk,Female,50,Visakhapatnam,2021-10-04,Newspaper Ad
CUST04542,Elijah Ravel,Female,32,Ghaziabad,2021-03-09,Instagram
CUST04543,Kalpit Mukhopadhyay,Female,18,Ghaziabad,2024-08-18,Direct Visit
CUST04544,Kashish Mander,Male,36,Bhopal,2023-12-30,Email Campaign
CUST04545,Suhani Sarkar,Female,24,Agra,2023-11-18,Instagram
CUST04546,Hemangini Agate,Male,38,Jaipur,2024-10-28,TV Ad
CUST04547,Wridesh Kibe,Female,26,Pune,2024-10-01,Instagram
CUST04548,Udarsh Pingle,Female,29,Pune,2024-11-20,Friend Referral
CUST04549,Ayushman Chada,Female,27,Chennai,2023-09-26,Google Ads
CUST04550,Ekbal Mallick,Male,53,Patna,2024-01-25,Email Campaign
CUST04551,Bina Lala,Male,46,Ghaziabad,2021-03-28,TV Ad
CUST04552,Harish Bhakta,Female,27,Patna,2024-06-21,Direct Visit
CUST04553,Lila Bhakta,Female,33,Mumbai,2022-01-02,Friend Referral
CUST04554,Yash Keer,Female,33,Ghaziabad,2023-12-17,Facebook
CUST04555,Ucchal Contractor,Female,49,Indore,2021-07-08,Newspaper Ad
CUST04556,Faras Ramachandran,Male,28,Kanpur,2022-04-02,Direct Visit
CUST04557,Nathan Dugar,Female,56,Patna,2022-11-15,Instagram
CUST04558,Theodore Mukhopadhyay,Male,30,Kanpur,2021-11-18,Instagram
CUST04559,Bakhshi Tandon,Female,46,Kanpur,2023-04-10,Direct Visit
CUST04560,Isaac Prashad,Female,27,Lucknow,2020-09-16,Newspaper Ad
CUST04561,Jacob Seth,Female,37,Hyderabad,2022-09-09,Email Campaign
CUST04562,Tanveer Rout,Female,35,Lucknow,2021-06-01,Google Ads
CUST04563,Urvi Srinivasan,Male,25,Thane,2024-11-23,Email Campaign
CUST04564,Amrita Sarma,Female,30,Thane,2023-07-16,Facebook
CUST04565,Bhavani Ravi,Male,61,Jaipur,2024-03-23,Newspaper Ad
CUST04566,Pratyush Balasubramanian,Female,54,Ludhiana,2020-06-16,TV Ad
CUST04567,Kashvi Sibal,Male,25,Thane,2022-11-28,Friend Referral
CUST04568,Rishi Naidu,Female,20,Lucknow,2021-10-10,TV Ad
CUST04569,Naksh Sheth,Male,44,Bhopal,2021-02-25,TV Ad
CUST04570,Victor Pandey,Female,37,Indore,2020-07-24,TV Ad
CUST04571,Ubika Bhattacharyya,Male,52,Ludhiana,2024-03-11,Friend Referral
CUST04572,Niharika Bhasin,Female,65,Vadodara,2024-02-17,Instagram
CUST04573,Tanish Madan,Female,20,Kanpur,2020-01-10,Newspaper Ad
CUST04574,Brijesh Rao,Male,39,Agra,2022-12-25,TV Ad
CUST04575,Samarth Borah,Female,34,Visakhapatnam,2022-01-15,Newspaper Ad
CUST04576,Sai Gole,Female,42,Bhopal,2021-08-26,Google Ads
CUST04577,Yashawini Bhatnagar,Female,50,Chennai,2023-01-03,TV Ad
CUST04578,Laksh Singhal,Male,52,Bengaluru,2023-09-25,Facebook
CUST04579,Urmi Chopra,Female,41,Nagpur,2020-11-20,Google Ads
CUST04580,Fiyaz Gokhale,Male,56,Kanpur,2020-11-06,Friend Referral
CUST04581,Odika Dasgupta,Male,18,Nashik,2023-06-05,Friend Referral
CUST04582,Divya Borra,Female,24,Thane,2022-05-03,Google Ads
CUST04583,Zayyan Master,Female,38,Ludhiana,2022-07-27,Google Ads
CUST04584,Indira Raman,Female,63,Bhopal,2022-07-28,Newspaper Ad
CUST04585,Kashvi Bora,Female,38,Ghaziabad,2020-08-13,Facebook
CUST04586,Upadhriti Iyer,Female,49,Nagpur,2020-03-20,Facebook
CUST04587,Odika Garg,Female,58,Kanpur,2021-03-20,Friend Referral
CUST04588,Nitesh Badami,Female,31,Mumbai,2020-11-04,Friend Referral
CUST04589,Anvi Shenoy,Female,41,Delhi,2023-12-09,Friend Referral
CUST04590,Hemani Seshadri,Male,38,Delhi,2024-09-12,Email Campaign
CUST04591,Matthew Borde,Female,48,Ahmedabad,2022-07-22,Direct Visit
CUST04592,Ekiya Pathak,Male,55,Lucknow,2022-04-27,Google Ads
CUST04593,Kai Sheth,Male,65,Pimpri-Chinchwad,2024-03-30,Facebook
CUST04594,Dalaja Kibe,Female,18,Lucknow,2023-04-04,Newspaper Ad
CUST04595,Samesh Khurana,Male,56,Vadodara,2020-08-01,Instagram
CUST04596,Jeremiah Suresh,Male,59,Indore,2021-05-06,TV Ad
CUST04597,Harinakshi Vig,Male,50,Ludhiana,2022-08-25,Google Ads
CUST04598,Omya Sankar,Female,35,Lucknow,2022-06-18,Friend Referral
CUST04599,Vivaan Hegde,Male,43,Visakhapatnam,2020-03-06,Google Ads
CUST04600,Vrishti Nayar,Male,52,Kanpur,2022-06-15,Friend Referral
CUST04601,Megha Bhatti,Male,57,Ludhiana,2020-12-02,Google Ads
CUST04602,Jeet Venkataraman,Female,56,Mumbai,2020-05-29,Newspaper Ad
CUST04603,Arunima Nayar,Male,43,Bhopal,2022-06-03,Google Ads
CUST04604,Praneel Sachdeva,Female,23,Jaipur,2023-04-13,Facebook
CUST04605,Harrison Luthra,Male,26,Vadodara,2024-06-29,Newspaper Ad
CUST04606,Jhalak Taneja,Male,34,Nashik,2022-05-18,Email Campaign
CUST04607,Karan Mitra,Female,44,Kanpur,2020-12-14,Direct Visit
CUST04608,Samesh Palan,Male,61,Mumbai,2022-11-29,Newspaper Ad
CUST04609,Qadim Uppal,Female,65,Ghaziabad,2020-05-28,Email Campaign
CUST04610,Oscar Saxena,Female,59,Hyderabad,2023-01-02,Google Ads
CUST04611,Balendra Gill,Male,33,Visakhapatnam,2021-10-25,Instagram
CUST04612,Aadhya De,Male,57,Lucknow,2022-08-12,Google Ads
CUST04613,Abhiram Aurora,Male,54,Patna,2022-05-30,TV Ad
CUST04614,Jagdish Sha,Male,52,Patna,2022-10-08,Instagram
CUST04615,Manbir Lata,Male,48,Ahmedabad,2020-07-01,Facebook
CUST04616,Nilima Manne,Male,50,Mumbai,2024-02-03,Friend Referral
CUST04617,Naksh Rajagopalan,Female,30,Bengaluru,2024-08-20,Newspaper Ad
CUST04618,Balveer Badal,Male,51,Ghaziabad,2023-03-20,Friend Referral
CUST04619,Daksh Bajaj,Female,65,Hyderabad,2022-11-11,Newspaper Ad
CUST04620,Brijesh Wagle,Male,49,Hyderabad,2023-08-23,Instagram
CUST04621,Vrishti Chad,Male,47,Bengaluru,2021-02-01,Direct Visit
CUST04622,Eshana Andra,Female,23,Vadodara,2021-04-23,Direct Visit
CUST04623,Lopa Raghavan,Male,56,Nashik,2021-10-04,TV Ad
CUST04624,Anvi Wadhwa,Male,65,Pune,2022-10-27,Friend Referral
CUST04625,Idika Babu,Male,38,Pimpri-Chinchwad,2024-04-24,Instagram
CUST04626,Fitan Morar,Female,25,Mumbai,2021-11-14,Facebook
CUST04627,Max Vala,Male,57,Vadodara,2020-11-28,Newspaper Ad
CUST04628,Urmi Kala,Female,36,Ahmedabad,2020-04-02,Facebook
CUST04629,Noah Bala,Male,29,Hyderabad,2023-01-28,TV Ad
CUST04630,Logan Suri,Male,52,Indore,2023-03-06,Friend Referral
CUST04631,Raagini Wagle,Female,20,Chennai,2022-09-09,Instagram
CUST04632,Imaran Sandhu,Male,44,Pune,2022-03-16,Friend Referral
CUST04633,Manan Verma,Female,20,Pune,2022-05-22,Google Ads
CUST04634,Zinal Mallick,Male,65,Bengaluru,2021-08-10,Direct Visit
CUST04635,Pranav Behl,Male,19,Kanpur,2023-12-22,Newspaper Ad
CUST04636,Vrishti Sahota,Female,59,Hyderabad,2022-02-27,Friend Referral
CUST04637,Kamala Narula,Female,61,Kanpur,2024-07-21,Facebook
CUST04638,Champak Chand,Female,60,Bengaluru,2021-05-31,Instagram
CUST04639,Geetika Bhatti,Female,30,Lucknow,2020-08-24,Google Ads
CUST04640,Qushi Tella,Female,29,Bhopal,2020-11-08,TV Ad
CUST04641,Vedika Batta,Male,33,Bhopal,2024-09-09,Friend Referral
CUST04642,Ishanvi Doshi,Female,25,Ahmedabad,2024-02-14,Google Ads
CUST04643,Ira Sampath,Male,51,Ghaziabad,2022-02-17,Newspaper Ad
CUST04644,Osha Dora,Male,37,Ghaziabad,2023-12-04,Instagram
CUST04645,Upma Kibe,Female,46,Vadodara,2020-06-12,Friend Referral
CUST04646,Manbir Purohit,Female,51,Patna,2022-08-04,Friend Referral
CUST04647,Diya Balasubramanian,Female,21,Ghaziabad,2023-09-02,Friend Referral
CUST04648,Samesh Atwal,Female,21,Nagpur,2024-10-29,Email Campaign
CUST04649,Champak Shukla,Male,23,Ahmedabad,2020-12-11,Friend Referral
CUST04650,Jatin Ben,Male,58,Bengaluru,2023-08-11,Email Campaign
CUST04651,Farhan D’Alia,Female,60,Nagpur,2022-05-27,TV Ad
CUST04652,Janaki Talwar,Male,30,Agra,2023-04-14,Instagram
CUST04653,Balveer Muni,Male,44,Mumbai,2020-03-28,Newspaper Ad
CUST04654,Harrison Mody,Male,33,Visakhapatnam,2023-10-31,Instagram
CUST04655,Lakshmi Bumb,Female,30,Bhopal,2024-07-12,TV Ad
CUST04656,Falak Salvi,Female,26,Mumbai,2021-01-18,Newspaper Ad
CUST04657,Reyansh Sharma,Female,57,Kanpur,2021-03-03,Newspaper Ad
CUST04658,Jeet Kari,Male,61,Nashik,2021-08-26,Google Ads
CUST04659,Anay Mahal,Male,40,Indore,2022-08-24,Facebook
CUST04660,Vanya Ram,Female,50,Thane,2023-07-08,Friend Referral
CUST04661,Matthew Vora,Male,64,Delhi,2023-01-28,Newspaper Ad
CUST04662,Triveni Yadav,Female,50,Chennai,2020-08-18,TV Ad
CUST04663,Forum Ganesan,Female,55,Patna,2021-12-03,Newspaper Ad
CUST04664,Manthan Dara,Female,35,Pune,2023-05-19,Friend Referral
CUST04665,Eta Bhalla,Male,28,Visakhapatnam,2024-06-18,Instagram
CUST04666,Owen Keer,Male,33,Patna,2020-10-29,Newspaper Ad
CUST04667,Baghyawati Natarajan,Female,49,Kanpur,2020-04-05,TV Ad
CUST04668,David Yohannan,Male,22,Agra,2020-06-21,Friend Referral
CUST04669,Keya Saxena,Male,23,Delhi,2023-10-25,Direct Visit
CUST04670,Neel Bajwa,Male,55,Nagpur,2020-08-04,TV Ad
CUST04671,Wishi Tella,Male,50,Agra,2022-11-18,Google Ads
CUST04672,Laksh Kale,Female,33,Ghaziabad,2023-01-18,Email Campaign
CUST04673,Qasim Mane,Male,49,Visakhapatnam,2022-11-30,Facebook
CUST04674,Frado Subramaniam,Male,60,Visakhapatnam,2021-02-15,Instagram
CUST04675,Jasmit Singhal,Male,54,Hyderabad,2022-02-12,TV Ad
CUST04676,Saumya Purohit,Male,58,Agra,2021-11-24,Friend Referral
CUST04677,Rohan Mandal,Female,35,Patna,2024-04-06,Facebook
CUST04678,Urvashi Bose,Female,33,Nashik,2021-10-23,Email Campaign
CUST04679,Wazir Raju,Female,59,Chennai,2023-05-22,Facebook
CUST04680,Nirja Parmer,Female,54,Chennai,2023-01-15,Friend Referral
CUST04681,Pranav Pillai,Male,34,Ghaziabad,2024-07-18,Direct Visit
CUST04682,Samarth Vala,Female,34,Lucknow,2022-10-20,Direct Visit
CUST04683,Wahab Chandran,Male,29,Ludhiana,2021-07-27,Email Campaign
CUST04684,Zashil Shenoy,Male,47,Mumbai,2021-04-13,Email Campaign
CUST04685,Ekta Natarajan,Female,60,Visakhapatnam,2022-06-28,Direct Visit
CUST04686,Hemang Sachar,Female,25,Delhi,2024-11-02,TV Ad
CUST04687,Agastya Manda,Male,47,Delhi,2024-03-31,Direct Visit
CUST04688,Indrajit Kumar,Female,22,Vadodara,2022-03-24,Friend Referral
CUST04689,Anusha Dyal,Male,58,Thane,2020-04-07,Email Campaign
CUST04690,Idika Tella,Male,56,Ludhiana,2021-06-04,Google Ads
CUST04691,Noah Kulkarni,Female,30,Agra,2024-07-17,TV Ad
CUST04692,Vidhi Devi,Female,51,Kanpur,2020-05-25,TV Ad
CUST04693,Saumya Kulkarni,Male,33,Delhi,2021-01-26,Facebook
CUST04694,Ishwar Nair,Female,61,Pimpri-Chinchwad,2020-04-24,TV Ad
CUST04695,Qabil Sarkar,Male,32,Pimpri-Chinchwad,2024-12-05,Instagram
CUST04696,Ranbir Banerjee,Female,25,Bhopal,2023-06-03,Facebook
CUST04697,Eshana Batta,Female,58,Bhopal,2020-01-08,Newspaper Ad
CUST04698,Rehaan Patel,Female,20,Delhi,2023-09-14,Facebook
CUST04699,Zashil Saxena,Female,57,Ghaziabad,2020-12-01,Instagram
CUST04700,Rachita Iyengar,Female,44,Visakhapatnam,2020-11-18,TV Ad
CUST04701,Chasmum Sarraf,Male,29,Nashik,2020-04-02,Friend Referral
CUST04702,Advik Raju,Female,25,Patna,2021-03-09,Facebook
CUST04703,Anmol Vala,Female,65,Nagpur,2023-06-03,Instagram
CUST04704,Abdul Narain,Male,19,Pune,2020-01-09,TV Ad
CUST04705,Leela Nanda,Male,38,Delhi,2023-11-23,Google Ads
CUST04706,Raksha Mitra,Female,52,Delhi,2020-05-28,Newspaper Ad
CUST04707,Advaith Balay,Male,64,Indore,2024-03-12,Instagram
CUST04708,Aayush Murthy,Male,50,Mumbai,2023-11-23,Direct Visit
CUST04709,Saksham Bawa,Female,19,Patna,2023-06-03,Email Campaign
CUST04710,Damyanti Dhar,Female,45,Ludhiana,2020-04-17,Friend Referral
CUST04711,Amruta Panchal,Female,60,Ghaziabad,2021-04-17,Facebook
CUST04712,Advik Gola,Male,56,Visakhapatnam,2021-01-20,Instagram
CUST04713,Gautam Raj,Male,26,Ahmedabad,2022-11-06,TV Ad
CUST04714,Owen Pal,Male,56,Jaipur,2023-03-29,Instagram
CUST04715,Urvashi Srinivas,Female,49,Indore,2021-11-24,Newspaper Ad
CUST04716,Upasna Mand,Male,37,Lucknow,2024-10-24,Friend Referral
CUST04717,Lakshit Dave,Female,27,Thane,2021-10-20,Email Campaign
CUST04718,Omkaar Dey,Male,25,Nashik,2021-05-05,Direct Visit
CUST04719,Pranav Balan,Female,58,Chennai,2022-07-03,Newspaper Ad
CUST04720,Robert Bhatia,Male,29,Jaipur,2021-07-28,Email Campaign
CUST04721,Parth Divan,Male,22,Patna,2021-11-15,Friend Referral
CUST04722,Sai Nazareth,Female,60,Pune,2022-04-29,Facebook
CUST04723,Harini Badami,Female,50,Nashik,2023-12-03,Friend Referral
CUST04724,Yahvi Shanker,Male,60,Ghaziabad,2023-09-16,Facebook
CUST04725,Tamanna Kapoor,Female,26,Jaipur,2021-12-05,Facebook
CUST04726,Jonathan Goda,Male,51,Nagpur,2023-10-18,Newspaper Ad
CUST04727,Gagan Hans,Male,50,Kolkata,2024-01-13,Instagram
CUST04728,Chaman Dixit,Male,24,Jaipur,2020-03-26,Facebook
CUST04729,Ekiya Sura,Female,58,Pimpri-Chinchwad,2020-04-02,TV Ad
CUST04730,Kai Arya,Male,38,Kanpur,2022-08-13,Facebook
CUST04731,Kala Verma,Male,60,Jaipur,2022-10-13,Instagram
CUST04732,Anita Chada,Female,21,Vadodara,2022-07-03,TV Ad
CUST04733,Agastya Rout,Female,26,Hyderabad,2024-08-31,Google Ads
CUST04734,Girik Parekh,Female,38,Ahmedabad,2023-10-10,Instagram
CUST04735,Indira Sami,Male,38,Vadodara,2023-01-20,Instagram
CUST04736,Harinakshi Sami,Male,55,Pune,2023-05-20,Direct Visit
CUST04737,Isha Master,Male,64,Pimpri-Chinchwad,2020-03-23,Facebook
CUST04738,Chaman Maharaj,Female,58,Jaipur,2024-10-18,Direct Visit
CUST04739,Ayush Chaudhary,Male,41,Mumbai,2021-07-02,Friend Referral
CUST04740,Harinakshi Narain,Female,32,Bengaluru,2022-02-27,Facebook
CUST04741,Nisha Bajwa,Male,32,Jaipur,2020-04-30,Google Ads
CUST04742,Samuel Tank,Female,65,Lucknow,2024-06-24,Facebook
CUST04743,Oscar Nagy,Female,59,Ludhiana,2020-05-31,Friend Referral
CUST04744,Ronith Vaidya,Female,58,Vadodara,2021-11-22,Facebook
CUST04745,Omya Bakshi,Female,22,Agra,2020-12-29,Friend Referral
CUST04746,Triya Prasad,Female,40,Thane,2022-06-19,Direct Visit
CUST04747,Siddharth Kapoor,Female,29,Bhopal,2023-09-24,Email Campaign
CUST04748,Abdul Jaggi,Male,64,Visakhapatnam,2023-09-13,TV Ad
CUST04749,Yoshita Mohanty,Male,18,Hyderabad,2022-09-30,Email Campaign
CUST04750,Bachittar Chada,Female,61,Ghaziabad,2021-02-22,Facebook
CUST04751,Yashodhara Banerjee,Male,55,Kanpur,2021-11-05,Newspaper Ad
CUST04752,Gavin Subramaniam,Female,51,Mumbai,2020-03-15,Friend Referral
CUST04753,Ridhi Kamdar,Male,27,Ahmedabad,2021-10-26,Email Campaign
CUST04754,Janya Sethi,Male,44,Bengaluru,2022-10-14,TV Ad
CUST04755,Liam Rau,Male,53,Chennai,2021-07-21,Email Campaign
CUST04756,Dominic Dada,Female,19,Delhi,2023-08-29,Facebook
CUST04757,Raghav Dixit,Female,49,Hyderabad,2020-10-10,Instagram
CUST04758,Bishakha Ben,Male,48,Ludhiana,2021-12-26,Direct Visit
CUST04759,Chavvi Deshmukh,Male,23,Agra,2023-03-11,Direct Visit
CUST04760,Rishi Pillai,Male,36,Bhopal,2021-05-23,Friend Referral
CUST04761,Udyati Krish,Female,38,Ghaziabad,2024-04-27,Newspaper Ad
CUST04762,Yoshita Basak,Male,62,Pimpri-Chinchwad,2020-01-24,Direct Visit
CUST04763,Lekha Bedi,Male,47,Chennai,2023-07-12,Google Ads
CUST04764,Nandini Keer,Female,65,Mumbai,2022-04-19,Instagram
CUST04765,Yasti Sood,Male,19,Hyderabad,2020-04-02,Facebook
CUST04766,Megha Mammen,Male,43,Ahmedabad,2021-04-14,Direct Visit
CUST04767,Libni Kapoor,Female,27,Ghaziabad,2021-09-08,Facebook
CUST04768,Harsh Khurana,Female,38,Thane,2024-11-15,Direct Visit
CUST04769,Ojas Acharya,Female,53,Ahmedabad,2020-02-28,TV Ad
CUST04770,Sneha Batta,Male,19,Visakhapatnam,2020-10-20,Friend Referral
CUST04771,Pushti Ravi,Female,64,Mumbai,2022-08-12,Friend Referral
CUST04772,Gaurika Dutta,Female,57,Nashik,2024-08-14,Google Ads
CUST04773,Leela Mistry,Female,64,Hyderabad,2023-12-20,Email Campaign
CUST04774,Vritti Sandhu,Female,36,Lucknow,2023-11-20,TV Ad
CUST04775,Champak Rege,Female,61,Ahmedabad,2021-06-15,TV Ad
CUST04776,Anvi Ramaswamy,Female,41,Patna,2020-07-22,Direct Visit
CUST04777,Jairaj Biswas,Female,60,Visakhapatnam,2021-04-01,Instagram
CUST04778,Jairaj Apte,Female,61,Bengaluru,2021-01-29,TV Ad
CUST04779,Bhavika Bhargava,Female,65,Nashik,2022-09-18,TV Ad
CUST04780,Jai Muni,Male,24,Hyderabad,2020-01-27,Direct Visit
CUST04781,Vasana Tella,Female,52,Patna,2022-02-18,Google Ads
CUST04782,Anmol Kunda,Male,60,Agra,2020-09-04,Email Campaign
CUST04783,Parth Luthra,Male,40,Jaipur,2021-02-26,Google Ads
CUST04784,Kala Sama,Male,21,Hyderabad,2024-03-17,Google Ads
CUST04785,Aditya Rege,Male,24,Delhi,2023-09-03,TV Ad
CUST04786,Bhanumati Saran,Male,24,Pune,2021-10-06,Instagram
CUST04787,Naksh Dhingra,Female,50,Patna,2021-03-21,Email Campaign
CUST04788,Matthew Savant,Male,24,Ludhiana,2022-05-25,Direct Visit
CUST04789,Henry Tandon,Female,32,Bengaluru,2021-08-17,Instagram
CUST04790,Darika Raja,Male,52,Vadodara,2022-01-25,Direct Visit
CUST04791,Tanish Buch,Female,27,Indore,2024-12-30,Newspaper Ad
CUST04792,Mahika Peri,Female,30,Lucknow,2024-09-20,Direct Visit
CUST04793,Abeer Jaggi,Male,18,Indore,2020-04-17,Friend Referral
CUST04794,Pranit Minhas,Male,31,Kolkata,2021-05-22,TV Ad
CUST04795,Tara Koshy,Male,53,Chennai,2020-01-23,Newspaper Ad
CUST04796,Baljiwan Dubey,Female,65,Delhi,2021-07-12,Facebook
CUST04797,Kritika Murthy,Male,60,Visakhapatnam,2022-09-05,TV Ad
